shoes,total_hands,initial_balance,strategy,card_counting,betting,wins[num],losses[num],ties[num],win_rate[num]%,winrate[balance]%,median,std,min_balance,max_balance,sharpe_like,brokes,broke_rate%,profit_count[num],profit_rate%,performance[sec]
26000,572305,50,stand19,dont,10,204622,312855,32896,37.17878602329693,16.743846153846153,0.0,23.732926458699044,0,200,-1.7540220754284017,22105,85.01923076923077,1714,6.592307692307692,18.699
26000,711191,50,stand18,dont,10,282700,357797,53014,40.7635927908858,42.23307692307692,0.0,37.72701043008104,0,280,-0.7655910502633351,17856,68.67692307692307,4692,18.046153846153846,19.281
26000,772803,50,stand17,dont,10,315116,371759,70242,41.6205157194991,56.42846153846154,0.0,43.38657587920924,0,270,-0.502131564643914,15859,60.996153846153845,6202,23.853846153846153,20.268
26000,781292,50,stand16,dont,10,323329,377201,65248,42.22228896625393,58.56,0.0,44.24072212231184,0,270,-0.4683467856314742,15687,60.33461538461539,6484,24.93846153846154,20.600
26000,781913,50,stand15,dont,10,325257,380658,60157,42.45775853966729,57.38384615384615,0.0,44.20327443201668,0,270,-0.48204747718063534,16016,61.6,6400,24.615384615384617,20.103
26000,778275,50,stand14,dont,10,323763,382956,55368,42.483732172311036,54.46692307692308,0.0,43.23868125435931,0,270,-0.5265317489127435,16359,62.91923076923077,6047,23.257692307692306,20.275
26000,1190787,50,random,hilo,card_counting,384875,760983,44929,32.32106161723297,68.36023076923077,34.0,7.08418527245132,8,74,-2.2331268885505176,0,0.0,318,1.2230769230769232,25.931
26000,1117138,50,stand19,hilo,card_counting,415603,634558,66977,37.2024763279022,80.80084615384615,40.0,7.297342631596046,13,139,-1.3154894058986157,0,0.0,1929,7.4192307692307695,23.026
26000,1126994,50,stand18,hilo,card_counting,459370,581045,86579,40.76064291380433,88.98669230769231,44.0,7.716466889675399,13,112,-0.7136237250653827,0,0.0,4939,18.996153846153845,23.299
26000,1137828,50,stand17,hilo,card_counting,473946,559644,104238,41.653571541568674,92.25515384615385,46.0,8.00383054603223,17,171,-0.48382122218251716,0,0.0,6666,25.638461538461538,23.289
26000,1150206,50,stand16,hilo,card_counting,485453,566581,98172,42.20574401455044,92.69207692307693,46.0,8.027045930017566,14,101,-0.4552062577339135,0,0.0,7071,27.196153846153848,23.161
26000,1164222,50,stand15,hilo,card_counting,494149,577913,92160,42.44456813219472,92.60323076923078,46.0,8.197663677122632,14,114,-0.451151054867714,0,0.0,7059,27.150000000000002,23.663
26000,1178932,50,stand14,hilo,card_counting,500876,592170,85886,42.485571686916636,91.96253846153846,46.0,8.146481645656769,13,113,-0.49330876125809786,0,0.0,6667,25.642307692307693,23.398
26000,319242,50,random,dont,15,94866,187648,11074,32.31262858154966,1.4934615384615384,0.0,8.300825088305126,0,230,-5.933538980379339,25688,98.8,151,0.5807692307692308,12.858
26000,434078,50,stand19,dont,15,152650,232973,24710,37.201492446378914,12.79076923076923,0.0,25.602344338413072,0,275,-1.7031493213374287,23839,91.68846153846154,1304,5.015384615384615,14.644
26000,554378,50,stand18,dont,15,217937,274821,40825,40.844067370961966,37.03576923076923,0.0,45.223550218352536,0,350,-0.6961442706866338,20924,80.47692307692309,3614,13.900000000000002,15.950
26000,609637,50,stand17,dont,15,245918,290121,54284,41.65821084389393,50.75192307692308,0.0,52.66078789856673,0,365,-0.46759722830141426,19454,74.82307692307693,4850,18.653846153846153,16.185
26000,612604,50,stand16,dont,15,250364,292128,50836,42.19655907019389,53.59769230769231,0.0,55.016027290181334,0,380,-0.42171627049295396,19379,74.53461538461539,5058,19.453846153846154,16.303
26000,614663,50,stand15,dont,15,252728,295768,46807,42.45367485129422,51.92923076923077,0.0,54.03441822099145,0,365,-0.44481620061280275,19480,74.92307692307692,4923,18.934615384615388,16.315
26000,608748,50,stand14,dont,15,250476,296180,42374,42.52347079096141,49.25730769230769,0.0,52.77802761533206,0,440,-0.4807179673094824,19824,76.24615384615385,4717,18.142307692307693,16.260
26000,1191369,50,random,hilo,card_counting,385460,761025,44884,32.35437551254062,68.41207692307692,34.0,7.111772010229735,6,74,-2.2208194407446054,0,0.0,292,1.123076923076923,22.641
26000,1117300,50,stand19,hilo,card_counting,415720,634518,67062,37.20755392463976,80.87938461538462,40.0,7.318088737350729,12,106,-1.3063940648209038,0,0.0,1919,7.380769230769231,23.813
26000,1126956,50,stand18,hilo,card_counting,459451,581418,86087,40.76920483142199,88.99707692307692,44.0,7.7633760857527685,14,119,-0.7086429251518216,0,0.0,5007,19.25769230769231,22.900
26000,1138040,50,stand17,hilo,card_counting,473902,558941,105197,41.64194580155355,92.22076923076924,46.0,7.988089705524069,11,124,-0.4869268533533824,0,0.0,6777,26.06538461538462,24.367
26000,1150343,50,stand16,hilo,card_counting,486090,565950,98303,42.256092313336104,92.80246153846153,46.0,8.022657155358905,16,116,-0.4485757226164593,0,0.0,7141,27.465384615384615,24.408
26000,1163830,50,stand15,hilo,card_counting,493273,578743,91814,42.383595542304285,92.42461538461538,46.0,8.103350982619686,17,130,-0.4674229606759313,0,0.0,6914,26.592307692307692,24.674
26000,1178861,50,stand14,hilo,card_counting,501114,592278,85469,42.50831947108268,91.98046153846153,46.0,8.20153546552618,16,107,-0.48890469932412567,0,0.0,6788,26.10769230769231,25.680
26000,242362,50,random,dont,20,69984,138412,8185,32.3130837885133,1.3353846153846154,0.0,8.94317281909789,0,240,-5.5161975162729675,25801,99.23461538461538,124,0.47692307692307695,13.092
26000,331977,50,stand19,dont,20,113998,174984,18362,37.091337393929926,10.303076923076922,0.0,26.31356431586082,0,330,-1.7043856544903186,24699,94.99615384615385,975,3.75,13.855
26000,436424,50,stand18,dont,20,168727,213444,31812,40.75698760577125,33.09230769230769,0.0,49.63718692275217,0,490,-0.6739674068538307,22518,86.6076923076923,2835,10.903846153846155,16.095
26000,481453,50,stand17,dont,20,191778,226179,42229,41.67401876632492,48.496153846153845,0.0,61.42439782757795,0,450,-0.41924583695896056,21369,82.18846153846154,3916,15.061538461538463,15.798
26000,488726,50,stand16,dont,20,197427,230143,40054,42.219176090192114,50.94153846153846,0.0,62.883039189750804,0,490,-0.3900770555191096,21207,81.56538461538462,4122,15.853846153846154,16.133
26000,490335,50,stand15,dont,20,199456,232708,36982,42.514696917377535,50.33384615384615,0.0,62.786027855033765,0,650,-0.39551915882326316,21275,81.82692307692308,4064,15.630769230769232,15.591
26000,482694,50,stand14,dont,20,195959,231931,33266,42.492995862571455,46.002307692307696,0.0,59.98599781657981,0,450,-0.450085805630857,21629,83.18846153846154,3713,14.28076923076923,16.182
26000,1190916,50,random,hilo,card_counting,384352,761629,44935,32.273644824655975,68.34307692307692,34.0,7.1097427382412866,6,72,-2.2263058061615566,0,0.0,302,1.1615384615384616,24.362
26000,1117187,50,stand19,hilo,card_counting,415487,635104,66596,37.19046139992678,80.79315384615384,40.0,7.198882710474626,10,87,-1.3340157720516495,0,0.0,1885,7.249999999999999,24.189
26000,1126989,50,stand18,hilo,card_counting,459522,581810,85657,40.77431101811996,88.94723076923077,44.0,7.6374538418724365,12,104,-0.723589920123136,0,0.0,4935,18.98076923076923,24.719
26000,1138472,50,stand17,hilo,card_counting,473578,559909,104985,41.59768531856734,92.12576923076922,46.0,7.971708946685669,19,106,-0.49388599244485504,0,0.0,6661,25.61923076923077,24.606
26000,1150363,50,stand16,hilo,card_counting,485368,567342,97653,42.19259485918793,92.59146153846154,46.0,8.041693743699032,17,105,-0.46063296474970356,0,0.0,7037,27.065384615384612,25.389
26000,1164136,50,stand15,hilo,card_counting,493999,578217,91920,42.43481861225836,92.54238461538462,46.0,8.077080732807696,13,107,-0.4616528936205778,0,0.0,6995,26.903846153846157,24.627
26000,1178954,50,stand14,hilo,card_counting,500703,592477,85774,42.47010485566018,91.91646153846153,46.0,8.063406555212303,11,140,-0.5012483499491385,0,0.0,6660,25.615384615384617,23.288
26000,177161,50,random,dont,30,48583,97031,5639,32.12035463759397,0.86,0.0,8.809239473635062,0,380,-5.627046483224429,25915,99.67307692307692,67,0.25769230769230766,11.499
26000,244089,50,stand19,dont,30,81224,124631,13021,37.109596301101995,8.528461538461539,0.0,29.285847458533453,0,560,-1.5617020916170385,25248,97.1076923076923,629,2.4192307692307695,12.164
26000,325547,50,stand18,dont,30,123391,155141,23285,40.882720323904884,31.537692307692307,0.0,60.5861438354861,0,620,-0.5649997124607262,23781,91.46538461538462,1958,7.5307692307692315,13.109
26000,362212,50,stand17,dont,30,141387,166410,31470,41.67425655899336,45.75153846153846,0.0,74.32858531630669,0,710,-0.36492327485856346,23006,88.48461538461538,2719,10.457692307692309,13.384
26000,366238,50,stand16,dont,30,145152,169017,29230,42.26919705648531,47.963076923076926,0.0,76.18152278575658,0,650,-0.3415324423434356,22890,88.03846153846155,2836,10.907692307692308,13.743
26000,366006,50,stand15,dont,30,145690,170209,27136,42.47088489512732,46.61153846153846,0.0,75.76322154234961,0,740,-0.3523375884209123,23030,88.57692307692308,2691,10.35,14.336
26000,357586,50,stand14,dont,30,142017,168125,24255,42.46957957158707,43.12384615384615,0.0,73.0125387373395,0,670,-0.3894957964053556,23236,89.36923076923077,2520,9.692307692307692,14.571
26000,1191094,50,random,hilo,card_counting,383313,763135,44646,32.181591041513094,68.06576923076923,34.0,7.088786200058502,4,72,-2.252447024637816,0,0.0,278,1.0692307692307692,23.780
26000,1117022,50,stand19,hilo,card_counting,414771,635105,67146,37.131855952702814,80.73153846153846,40.0,7.173774346276742,9,81,-1.3429793445107494,0,0.0,1931,7.426923076923077,24.788
26000,1127045,50,stand18,hilo,card_counting,459681,581154,86210,40.78639273498396,89.031,44.0,7.723927390195525,17,120,-0.7100662296439793,0,0.0,5022,19.315384615384616,25.134
26000,1138091,50,stand17,hilo,card_counting,473883,560002,104206,41.63841028529353,92.13430769230769,46.0,7.854451069754169,16,107,-0.5007155966622182,0,0.0,6578,25.3,25.434
26000,1150586,50,stand16,hilo,card_counting,485790,566314,98482,42.22109429455947,92.77092307692307,46.0,7.989740393426417,17,131,-0.45239748521896045,0,0.0,7122,27.392307692307693,24.513
26000,1163924,50,stand15,hilo,card_counting,494524,577654,91746,42.48765383306814,92.63292307692308,46.0,8.055182374922063,17,114,-0.4572880277678506,0,0.0,6970,26.80769230769231,24.861
26000,1179036,50,stand14,hilo,card_counting,501431,591852,85753,42.52889648831758,92.06361538461539,46.0,8.08136984669788,15,102,-0.4910296624171636,0,0.0,6733,25.896153846153847,26.535
26000,1191119,50,random,dont,5p,384017,762217,44885,32.24001967897414,58.68007692307692,29.0,6.661673091562132,6,75,-3.101317229845764,0,0.0,222,0.8538461538461538,23.197
26000,1117189,50,stand19,dont,5p,414368,635835,66986,37.09023271800922,72.44761538461539,35.0,8.223592445638841,11,97,-1.6752036775604235,0,0.0,1759,6.765384615384614,22.955
26000,1126821,50,stand18,dont,5p,459239,581545,86037,40.75527523892437,83.28561538461538,38.0,10.211426533866398,15,127,-0.818415750235828,0,0.0,4916,18.907692307692308,23.005
26000,1138030,50,stand17,dont,5p,474965,558120,104945,41.735718742036674,88.24438461538462,42.0,11.027187370487415,14,117,-0.5330287311557567,0,0.0,6862,26.392307692307693,23.373
26000,1150458,50,stand16,dont,5p,485486,566713,98259,42.19936755622543,88.45307692307692,42.0,11.179319274791746,18,121,-0.5164412426685158,0,0.0,6974,26.823076923076922,23.220
26000,1164082,50,stand15,dont,5p,494524,578106,91452,42.48188701483229,88.19323076923077,42.0,11.22991439985746,13,116,-0.5256838480852132,0,0.0,6889,26.496153846153845,24.799
26000,1179059,50,stand14,dont,5p,501431,592142,85486,42.528066873667896,87.31723076923078,40.0,11.28923468989838,15,151,-0.5617196195822637,0,0.0,6531,25.11923076923077,23.758
26000,1191061,50,random,hilo,card_counting,384557,761617,44887,32.28692736979886,68.32276923076923,34.0,7.0852040583783715,3,80,-2.235449431535562,0,0.0,288,1.1076923076923075,23.290
26000,1117006,50,stand19,hilo,card_counting,415164,634799,67043,37.167571167925686,80.81092307692307,40.0,7.211037542769422,11,96,-1.3305350866130214,0,0.0,1919,7.380769230769231,23.903
26000,1127184,50,stand18,hilo,card_counting,458689,582218,86277,40.69335618674502,88.87738461538461,44.0,7.657216074990663,13,119,-0.7262832389530649,0,0.0,4908,18.876923076923077,23.482
26000,1138053,50,stand17,hilo,card_counting,474427,558617,105009,41.68760154404057,92.27123076923077,46.0,7.903875124061767,14,118,-0.48892278214521245,0,0.0,6727,25.873076923076923,23.812
26000,1150421,50,stand16,hilo,card_counting,485691,566234,98496,42.21854434159321,92.69623076923077,46.0,8.030352742082352,17,112,-0.45476017463681756,0,0.0,7037,27.065384615384612,23.853
26000,1164190,50,stand15,hilo,card_counting,495166,577201,91823,42.533091677475326,92.707,46.0,8.106297868763562,15,114,-0.4498354315415992,0,0.0,7059,27.150000000000002,23.796
26000,1179313,50,stand14,hilo,card_counting,501518,592092,85703,42.5262843706463,92.04092307692308,46.0,8.107315886645992,17,127,-0.4908577039773889,0,0.0,6740,25.92307692307692,23.888
26000,1190188,50,random,dont,10p,383761,761585,44523,32.25237400083539,29.12623076923077,14.0,8.225958195395089,0,123,-4.307933954152875,525,2.019230769230769,122,0.4692307692307693,22.536
26000,1116959,50,stand19,dont,10p,414399,636020,66530,37.10097775278907,47.51692307692308,20.0,13.658197995841787,0,273,-1.9213031228224724,21,0.08076923076923076,1179,4.5346153846153845,22.815
26000,1126897,50,stand18,dont,10p,460204,580515,86178,40.83816000929987,65.93438461538462,27.0,19.762598294729347,0,311,-0.8618708652723217,1,0.0038461538461538464,3641,14.003846153846153,22.947
26000,1138126,50,stand17,dont,10p,474342,558894,104890,41.677459261979784,74.65015384615384,31.0,22.83310333068556,1,293,-0.555111711857808,2,0.007692307692307693,5149,19.803846153846155,22.778
26000,1150391,50,stand16,dont,10p,486041,566293,98057,42.250069758890675,75.82892307692308,31.0,23.876905376302826,1,339,-0.5061601690448976,1,0.0038461538461538464,5241,20.157692307692308,23.254
26000,1163984,50,stand15,dont,10p,494128,577810,92046,42.451442631513835,74.60646153846155,31.0,23.31817965757613,3,378,-0.54450087516347,0,0.0,5054,19.43846153846154,23.208
26000,1179014,50,stand14,dont,10p,500827,592116,86071,42.47846081556283,72.49884615384616,30.0,22.331983108757615,2,427,-0.6157347001433362,0,0.0,4774,18.361538461538462,23.336
26000,1191171,50,random,hilo,card_counting,383773,762587,44811,32.21812821165055,68.15176923076923,34.0,7.106345430451097,7,72,-2.2408304719300074,0,0.0,270,1.0384615384615385,23.165
26000,1117393,50,stand19,hilo,card_counting,415794,634842,66757,37.21107971859498,80.77576923076923,40.0,7.215163632240319,12,89,-1.3322103107495027,0,0.0,1857,7.142307692307693,23.223
26000,1126856,50,stand18,hilo,card_counting,459948,580516,86392,40.816927806214814,89.0356923076923,44.0,7.6423368473491236,17,119,-0.7173399911121988,0,0.0,4951,19.04230769230769,23.211
26000,1138248,50,stand17,hilo,card_counting,474743,559073,104432,41.708221758351435,92.33307692307692,46.0,8.057246637189195,15,114,-0.4757781052360663,0,0.0,6750,25.961538461538463,23.677
26000,1150319,50,stand16,hilo,card_counting,485704,566170,98445,42.22341802578241,92.70623076923077,46.0,7.969452639802001,18,111,-0.45760791615360175,0,0.0,7072,27.200000000000003,23.590
26000,1163909,50,stand15,hilo,card_counting,494985,577495,91429,42.52780930467932,92.65776923076923,46.0,8.126880264890861,12,135,-0.4517250488450114,0,0.0,6993,26.896153846153847,24.009
26000,1178896,50,stand14,hilo,card_counting,500855,592394,85647,42.48508774310881,91.89115384615386,46.0,8.020393041516813,17,136,-0.5055142629464339,0,0.0,6623,25.47307692307692,24.703
26000,1166272,50,random,dont,15p,375630,742481,43888,32.326189609457494,14.454615384615385,6.0,7.539152804790458,0,158,-5.6734083278580165,5486,21.099999999999998,91,0.35000000000000003,23.282
26000,1115213,50,stand19,dont,15p,414265,633488,66903,37.16527789739615,31.62176923076923,12.0,15.85743768464668,0,513,-2.1560302530917466,852,3.2769230769230764,802,3.0846153846153848,24.608
26000,1126618,50,stand18,dont,15p,459870,580858,85776,40.822757841960616,52.273,17.0,26.942326187646714,0,402,-0.8857253020320723,200,0.7692307692307693,2877,11.065384615384616,23.493
26000,1137724,50,stand17,dont,15p,473683,559408,104571,41.63653176426742,62.71561538461539,21.0,32.869215607156406,0,611,-0.5671626767884739,99,0.38076923076923075,4048,15.569230769230769,23.863
26000,1150301,50,stand16,dont,15p,486280,565965,98002,42.276137212268324,65.05084615384615,21.0,36.06878692844924,0,628,-0.48447919686741275,80,0.3076923076923077,4261,16.388461538461538,24.867
26000,1163811,50,stand15,dont,15p,493574,578586,91564,42.41332137173419,63.424076923076925,21.0,36.05433450256707,0,1298,-0.5072333684916424,141,0.5423076923076923,4077,15.680769230769231,24.379
26000,1178283,50,stand14,dont,15p,500540,591759,85858,42.48499987692642,61.350153846153844,20.0,34.40039939242908,0,1117,-0.561764497454531,175,0.6730769230769231,3858,14.838461538461539,24.882
26000,1191171,50,random,hilo,card_counting,383857,762318,44996,32.22518009588883,68.191,34.0,7.124023887837208,5,72,-2.2325163770370886,0,0.0,290,1.1153846153846154,23.611
26000,1117407,50,stand19,hilo,card_counting,415248,635700,66459,37.16175037385662,80.67523076923077,40.0,7.216488837977486,10,85,-1.3389315541562765,0,0.0,1905,7.326923076923077,24.967
26000,1126878,50,stand18,hilo,card_counting,459512,580446,86920,40.77743997131899,89.08446153846154,44.0,7.679564807208536,16,105,-0.7106873068700736,0,0.0,5013,19.28076923076923,25.157
26000,1138083,50,stand17,hilo,card_counting,474383,558498,105202,41.6826365036645,92.34753846153846,46.0,8.002593214590705,17,126,-0.4781238614321423,0,0.0,6741,25.926923076923075,24.792
26000,1150575,50,stand16,hilo,card_counting,486161,566427,97987,42.25374269387046,92.78638461538462,46.0,8.079662683332998,16,123,-0.4464057267821261,0,0.0,7125,27.403846153846157,25.289
26000,1164060,50,stand15,hilo,card_counting,494394,577757,91909,42.47152208649039,92.61215384615384,46.0,8.02746410773701,14,116,-0.46016064691747544,0,0.0,7143,27.473076923076924,24.662
26000,1178932,50,stand14,hilo,card_counting,501423,591670,85839,42.53196961317531,92.06192307692308,46.0,8.12033064818312,16,117,-0.4887779369460172,0,0.0,6792,26.123076923076923,25.699
26000,1067088,50,random,dont,20p,340819,673858,39564,32.32837652870643,6.115615384615385,0.0,5.6768976569868395,0,139,-8.268986891091515,14473,55.66538461538462,47,0.18076923076923077,21.825
26000,1090771,50,stand19,dont,20p,404356,617298,65194,37.20446649393476,20.005,6.0,17.451457279750844,0,645,-2.2919289408804633,4957,19.065384615384616,577,2.2192307692307693,23.033
26000,1117687,50,stand18,dont,20p,454800,575512,85940,40.74348802958472,40.67846153846154,10.0,35.17277854171939,0,986,-0.8432876349415439,1858,7.1461538461538465,2105,8.096153846153847,24.264
26000,1132743,50,stand17,dont,20p,472544,554817,104527,41.748300185177335,55.836,13.0,55.47267948284543,0,1927,-0.3980698283526888,1140,4.384615384615385,3362,12.930769230769231,24.017
26000,1144495,50,stand16,dont,20p,482682,563207,97709,42.20731410862908,55.108999999999995,13.0,60.546687222732906,0,5178,-0.3707139239085007,1177,4.526923076923077,3303,12.703846153846154,24.397
26000,1156518,50,stand15,dont,20p,489828,574891,90721,42.393200858547395,53.54315384615384,12.0,49.495755927305744,0,1531,-0.4693013096120521,1392,5.353846153846154,3208,12.338461538461539,23.950
26000,1170755,50,stand14,dont,20p,497159,587092,85315,42.50799014335232,51.694384615384614,12.0,49.15242612997658,0,1425,-0.49138587032182374,1539,5.919230769230769,3064,11.784615384615385,24.242
26000,1191249,50,random,hilo,card_counting,383495,762553,45201,32.192681798683566,68.10876923076923,34.0,7.058968461330659,8,69,-2.2589157993786446,0,0.0,248,0.9538461538461539,24.481
26000,1117097,50,stand19,hilo,card_counting,414804,635476,66817,37.132317068258175,80.6826923076923,40.0,7.247302087599867,12,100,-1.3327240577814194,0,0.0,1917,7.373076923076923,24.030
26000,1126941,50,stand18,hilo,card_counting,460034,580354,86553,40.821480450174406,89.13023076923076,44.0,7.735267868721724,14,141,-0.7026110417405298,0,0.0,5029,19.342307692307692,25.127
26000,1137755,50,stand17,hilo,card_counting,473604,559307,104844,41.626184899209406,92.10653846153846,46.0,7.841336985393752,14,112,-0.5033237031621571,0,0.0,6599,25.38076923076923,24.649
26000,1150384,50,stand16,hilo,card_counting,486283,566190,97911,42.271363301297654,92.76638461538461,46.0,7.976380704419197,15,112,-0.4534397023331466,0,0.0,7066,27.176923076923075,24.813
26000,1164228,50,stand15,hilo,card_counting,494385,578134,91709,42.4646203320999,92.53046153846154,46.0,8.032107404671734,17,111,-0.4649799912532256,0,0.0,6924,26.63076923076923,25.840
26000,1179078,50,stand14,hilo,card_counting,500466,592898,85714,42.44553795423204,91.92153846153846,46.0,8.117824366758134,12,116,-0.4975755309231755,0,0.0,6637,25.526923076923076,24.580
26000,828976,50,random,dont,30p,260103,516029,30578,32.24244152173644,1.2344615384615385,0.0,2.8938997860975166,0,192,-17.064436532324745,23046,88.63846153846154,8,0.03076923076923077,19.718
26000,960402,50,stand19,dont,30p,352628,537389,56722,37.24659066543155,8.379923076923076,0.0,20.87667507376416,0,1929,-2.194316781751717,15029,57.80384615384615,263,1.0115384615384615,21.960
26000,1044055,50,stand18,dont,30p,422492,533878,79821,40.77356394718734,25.976846153846157,4.0,73.8301846785831,0,5921,-0.5013068446761364,9024,34.707692307692305,1130,4.346153846153846,22.695
26000,1076596,50,stand17,dont,30p,446396,525855,98318,41.697078843119876,39.41623076923077,5.0,109.25189592870264,0,7381,-0.2772664433682046,7030,27.03846153846154,1814,6.976923076923076,23.484
26000,1087425,50,stand16,dont,30p,456646,532936,91742,42.23026585926142,39.50661538461539,5.0,89.66583983760788,0,4686,-0.3373268165721921,7093,27.28076923076923,1898,7.3,23.192
26000,1094932,50,stand15,dont,30p,461616,541176,85655,42.410517002665266,38.53415384615385,5.0,118.81759566645488,0,9539,-0.2586563286737146,7417,28.526923076923076,1740,6.692307692307692,24.024
26000,1100952,50,stand14,dont,30p,465301,549079,79667,42.53025692680479,37.70969230769231,5.0,99.34405201312623,0,7155,-0.31350798779617595,7873,30.280769230769234,1704,6.553846153846153,23.574
26000,1190799,50,random,hilo,card_counting,384314,761608,44877,32.273624683930706,68.27753846153846,34.0,7.116178643425756,4,72,-2.228897216328891,0,0.0,266,1.023076923076923,23.916
26000,1117114,50,stand19,hilo,card_counting,415607,634923,66584,37.20363364884873,80.83223076923078,40.0,7.249211094253729,12,107,-1.3220589786634191,0,0.0,1893,7.280769230769231,25.124
26000,1126977,50,stand18,hilo,card_counting,460203,580512,86262,40.83517232383625,89.17184615384616,44.0,7.704442789927364,16,104,-0.7027214129171266,0,0.0,5060,19.46153846153846,24.827
26000,1137833,50,stand17,hilo,card_counting,473762,559316,104755,41.63721741239708,92.23546153846154,46.0,7.843272823165975,12,113,-0.49498077120338335,0,0.0,6654,25.592307692307692,25.617
26000,1150309,50,stand16,hilo,card_counting,485391,566774,98144,42.196575007237186,92.67915384615385,46.0,8.10694526057658,17,122,-0.4515169350807653,0,0.0,6991,26.888461538461538,25.406
26000,1164029,50,stand15,hilo,card_counting,493995,578127,91907,42.43837567620738,92.50492307692308,46.0,8.032839733953008,18,136,-0.4665272289323113,0,0.0,6937,26.68076923076923,24.656
26000,1178976,50,stand14,hilo,card_counting,500676,592555,85745,42.46702222946014,91.94484615384614,46.0,8.090361504938677,16,115,-0.497824098542238,0,0.0,6705,25.788461538461537,25.502
26000,66642,50,random,dont,full,13140,26000,1502,32.331086068598985,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.102
26000,71739,50,stand19,dont,full,17092,26000,2647,37.3685476289381,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.426
26000,76541,50,stand18,dont,full,20586,26000,3955,40.73128746957915,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,10.859
26000,79028,50,stand17,dont,full,22203,26000,4825,41.870332654446706,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,12.354
26000,78918,50,stand16,dont,full,22388,26000,4530,42.30696549378283,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.295
26000,78356,50,stand15,dont,full,22254,26000,4102,42.5051570020628,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.209
26000,78010,50,stand14,dont,full,22117,26000,3893,42.52451451643914,0.0,0.0,0.0,0,0,0.0,26000,100.0,0,0.0,11.214
26000,1190986,50,random,hilo,card_counting,383858,762156,44972,32.23026970929969,68.17153846153846,34.0,7.0476138991998205,7,84,-2.258101961436573,0,0.0,299,1.15,25.901
26000,1117410,50,stand19,hilo,card_counting,415922,634743,66745,37.22196865966834,80.80492307692307,40.0,7.2228398737226405,14,97,-1.3287763025808166,0,0.0,1899,7.303846153846154,24.606
26000,1127016,50,stand18,hilo,card_counting,459223,581418,86375,40.746803949544635,88.88284615384615,44.0,7.6184513572369825,15,98,-0.7296203207751233,0,0.0,4997,19.21923076923077,24.454
26000,1137961,50,stand17,hilo,card_counting,474585,558620,104756,41.70485631757151,92.29899999999999,46.0,7.928324956073657,16,116,-0.48566374629362813,0,0.0,6739,25.919230769230765,24.849
26000,1150404,50,stand16,hilo,card_counting,486615,565815,97974,42.29948783210072,92.88607692307693,46.0,7.997897815943245,18,113,-0.4447370572015792,0,0.0,7195,27.673076923076923,25.001
26000,1163994,50,stand15,hilo,card_counting,494799,577954,91241,42.5087242717746,92.63553846153846,46.0,8.164329655684941,12,138,-0.45101446469236817,0,0.0,7093,27.28076923076923,25.426
26000,1178966,50,stand14,hilo,card_counting,501472,591972,85522,42.53489922525331,91.99923076923076,46.0,8.01676192214586,16,118,-0.49900254669329486,0,0.0,6659,25.611538461538462,25.354
26000,701971,50,random,dont,ma,220294,436360,25656,32.28649733991881,25.468153846153847,0.0,24.405518793592044,0,79,-1.5269465645085027,19884,76.47692307692307,4372,16.815384615384616,17.993
26000,824138,50,stand19,dont,ma,301198,460586,48440,37.174657872390846,53.14192307692308,0.0,30.76055371589903,0,79,-0.7616585409328581,14183,54.55,9706,37.33076923076923,20.877
26000,916710,50,stand18,dont,ma,368675,468174,69743,40.66603279093572,74.04215384615385,54.0,31.927059771509356,0,80,-0.4065179559222999,10324,39.707692307692305,13737,52.83461538461538,21.266
26000,957217,50,stand17,dont,ma,394338,466868,87376,41.57131381367135,82.57853846153847,60.0,31.536572152574834,0,81,-0.2762104494771343,8812,33.892307692307696,15400,59.23076923076923,21.619
26000,964193,50,stand16,dont,ma,402983,470345,82157,42.17575367483529,82.87776923076923,61.0,31.91910189882678,0,81,-0.26821291563125266,8899,34.22692307692308,15371,59.11923076923077,22.198
26000,976073,50,stand15,dont,ma,412021,479470,75872,42.592181011678136,83.27023076923076,61.0,32.07260872546991,0,83,-0.2608108584800521,8877,34.142307692307696,15424,59.323076923076925,21.618
26000,976904,50,stand14,dont,ma,410808,486505,70442,42.44958693057644,81.13146153846154,60.0,32.410302311391966,0,82,-0.2910885909093529,9317,35.83461538461539,14978,57.607692307692304,21.979
26000,1191008,50,random,hilo,card_counting,383751,762453,44804,32.22069037319649,68.12192307692307,34.0,7.065371391606007,9,69,-2.255937809649297,0,0.0,283,1.0884615384615386,23.669
26000,1117329,50,stand19,hilo,card_counting,414942,635432,66955,37.136957870063334,80.69407692307692,40.0,7.236648291960858,9,91,-1.3338995000192213,0,0.0,1895,7.288461538461538,23.893
26000,1127026,50,stand18,hilo,card_counting,460095,580196,86735,40.823814179974555,89.12230769230769,44.0,7.689573097380823,11,111,-0.7073014437821918,0,0.0,5073,19.51153846153846,24.791
26000,1138104,50,stand17,hilo,card_counting,474415,559097,104592,41.68467908029495,92.35030769230768,46.0,7.896130255378812,17,112,-0.48439501757720915,0,0.0,6707,25.796153846153846,25.067
